      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	visitsFlowersOf	ALATaxon:https://id.biodiversity.org.au/node/apni/2887437 | COL:3XR2F | COL:54LNY | GBIF:3935079 | GBIF:7971245 | INAT_TAXON:77950 | ITIS:845815 | NCBI:1053368 | WD:Q12210226	Malva arborea	species	Malva arborea	Tracheophyta	Plantae
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	visitsFlowersOf	ALATaxon:https://id.biodiversity.org.au/node/apni/2887387 | COL:7BJ6P | EOL:468397 | GBIF:3118430 | GBIF:9134689 | INAT_TAXON:54520 | IRMNG:10214153 | ITIS:505434 | NBN:NHMSYS0000464153 | NCBI:127999 | WD:Q818481 | WORMS:1091340 | doi:10.5281/zenodo.291971 | http://taxon-concept.plazi.org/id/Plantae/Tanacetum_parthenium_Linnaeus_1753 | http://treatment.plazi.org/id/003E00D2C4E6D0FC18E5B2C89F430E00	Tanacetum parthenium	species	Tanacetum parthenium	Tracheophyta	Plantae
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	visitsFlowersOf	ALATaxon:https://id.biodiversity.org.au/node/apni/2887276 | COL:3L53Y | EOL:583891 | GBIF:3042291 | GBIF:8974804 | INAT_TAXON:47697 | IRMNG:11036102 | ITIS:23138 | NBN:NBNSYS0000002902 | NCBI:264418 | WD:Q1857886	Hesperis matronalis	species	Hesperis matronalis	Tracheophyta	Plantae
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	visitsFlowersOf	ALATaxon:NZOR-6-84799 | GBIF:5394163 | GBIF:5694867 | GBIF:8121923 | INAT_TAXON:47602 | IRMNG:10204923 | ITIS:36213 | NCBI:50225 | WORMS:1094678 | WORMS:1132304 | WORMS:993752	Taraxacum officinale	species	Taraxacum officinale	Tracheophyta	Plantae
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	visitsFlowersOf	ALATaxon:NZOR-6-80864 | COL:R4LD | EOL:584067 | GBIF:3045757 | GBIF:7972010 | GBIF:8239746 | INAT_TAXON:54531 | IRMNG:10206175 | ITIS:22773 | NBN:NBNSYS0000002872 | NCBI:50465 | WD:Q27490 | doi:10.5281/zenodo.291971 | http://taxon-concept.plazi.org/id/Plantae/Cardamine_pratensis_Linnaeus_1753 | http://treatment.plazi.org/id/613AEB0A05B31511D46CF0A23911A07F	Cardamine pratensis	species	Cardamine pratensis	Magnoliophyta	Plantae
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	visitsFlowersOf	ALATaxon:NZOR-6-66177 | EOL:467230 | GBIF:3120333 | GBIF:7354051 | INAT_TAXON:54055 | IRMNG:10197775 | ITIS:35429 | NBN:NBNSYS0000004453 | NCBI:133233 | NCBI:1980486 | NCBI:64282 | WD:Q1335122 | WORMS:1147746 | WORMS:993724 | doi:10.5281/zenodo.291971 | http://taxon-concept.plazi.org/id/Plantae/Achillea_ptarmica_Linnaeus_1753 | http://treatment.plazi.org/id/1B38343A2C8E255B76A6A8C6B11F5F3E	Achillea ptarmica	species	Achillea ptarmica	Tracheophyta	Plantae
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	visitsFlowersOf	ALATaxon:NZOR-6-52341 | GBIF:2888195 | IRMNG:1307983 | ITIS:18069 | NBN:NHMSYS0000460554 | NCBI:3402 | WD:Q157017 | WORMS:1492167	Magnolia	genus		Tracheophyta	Plantae
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	visitsFlowersOf	ALATaxon:NZOR-6-131164 | COL:4MDKW | GBIF:5414335 | GBIF:7290927 | GBIF:8144051 | INAT_TAXON:56136 | IRMNG:11337465 | ITIS:504607 | NBN:NHMSYS0000462067 | NCBI:175104 | WD:Q159537	Primula acaulis acaulis	subspecies	Primula acaulis	Tracheophyta	Plantae
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	visitsFlowersOf	ALATaxon:NZOR-4-102587 | ALATaxon:https://id.biodiversity.org.au/name/apni/101522 | EOL:596646 | GBIF:3033282 | GBIF:3104843 | GBIF:5371685 | GBIF:7611180 | INAT_TAXON:56224 | IRMNG:10584589 | IRMNG:1290229 | IRMNG:1290230 | ITIS:18453 | ITIS:18454 | NBN:NBNSYS0000002691 | NCBI:3449 | WD:Q147192 | WORMS:1077008 | WORMS:1080379 | WORMS:1326669 | doi:10.5281/zenodo.291971 | doi:10.5962/bhl.title.669 | http://taxon-concept.plazi.org/id/Plantae/Caltha_palustris_Linnaeus_1753 | http://treatment.plazi.org/id/A50799AE806C5E8EA3BAD81343FA62D1 | http://treatment.plazi.org/id/B8B35AA5694B70C9EF04B0106B2A0001	Caltha palustris	species	Caltha palustris	Magnoliophyta	Plantae
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	visits	GBIF:2888379 | GBIF:2888380 | GBIF:6008056 | GBIF:8268486 | INAT_TAXON:48225 | IRMNG:10203500 | IRMNG:1066265 | IRMNG:1438309 | ITIS:18956 | NCBI:3467 | WORMS:325773	Eschscholzia	genus		Tracheophyta	Plantae
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	preysOn	COL:4V5B2 | EOL:790717 | GBIF:2451234 | INAT_TAXON:36204 | IRMNG:10366112 | ITIS:173875 | NCBI:8519 | WD:Q3100791	Sceloporus occidentalis	species	Sceloporus occidentalis	Chordata	Animalia
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	preysOn	COL:4DGPV | GBIF:1345585 | INAT_TAXON:786076 | ITIS:763933 | NCBI:596850 | https://www.discoverlife.org/mp/20q?search=Paratrigona+lineata	Paratrigona lineata	species	Paratrigona lineata	Arthropoda	Animalia
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	preysOn	COL:3XKVG | EOL:381885 | GBIF:5101728 | GBIF:5715280 | INAT_TAXON:211100 | IRMNG:10870256 | WD:Q13810025	Malacosoma americana	species	Malacosoma americana	Arthropoda	Animalia
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	parasiteOf	GBIF:5133088 | INAT_TAXON:48662 | IRMNG:10793022 | ITIS:117273 | NCBI:13037 | WD:Q212398 | doi:10.3897/BDJ.3.e6313 | http://taxon-concept.plazi.org/id/Animalia/Danaus_plexippus_Linnaeus_1758 | http://treatment.plazi.org/id/460B118CAE07DC8E56F93747F9EE4BDF	Danaus plexippus	species	Danaus plexippus	Arthropoda	Animalia
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	parasiteOf	GBIF:2158954 | INAT_TAXON:817252 | IRMNG:11186916 | ITIS:860471	Manogea porracea	species	Manogea porracea	Arthropoda	Animalia
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	parasiteOf	EOL_V2:2815988 | ITIS:174118 | WD:Q29540038 | WORMS:196112 | doi:10.5281/zenodo.3913444 | http://taxon-concept.plazi.org/id/Animalia/Serpentes_Linnaeus_1758 | http://treatment.plazi.org/id/D84E937F306AB6717D470301140B1474	Serpentes	suborder		Chordata	Animalia
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	parasiteOf	EOL:7976 | GBIF:1446 | IRMNG:10043 | ITIS:177038 | WD:Q28078 | WORMS:196064	Columbiformes	order		Chordata	Metazoa
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	parasiteOf	EOL:791395 | GBIF:6161347 | INAT_TAXON:29339 | INAT_TAXON:966787 | IRMNG:10361146 | ITIS:700799 | NCBI:100823 | WD:Q170713 | http://taxon-concept.plazi.org/id/Animalia/Natrix_natrix_Linnaeus_1758 | http://treatment.plazi.org/id/7132F75FB4D051059F746795938A2679	Natrix natrix	species	Natrix natrix	Chordata	Animalia
      1 EOL:421 | GBIF:3230674 | GBIF:811 | IRMNG:10063 | IRMNG:1323521 | ITIS:118831 | NCBI:7147 | WD:Q25312 | WORMS:118088 | http://taxon-concept.plazi.org/id/Animalia/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Animalia/Gerromorpha_Popov_1971 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linnaeus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_Linneaus_1758 | http://taxon-concept.plazi.org/id/Plantae/Diptera_West_1862 | http://taxon-concept.plazi.org/id/Plantae/Diptera__1758 | http://treatment.plazi.org/id/0394A3592F618E180107FDFBFA88FCA6 | http://treatment.plazi.org/id/03B987852B4BFFCBFF36AA32FDD6FCFD | http://treatment.plazi.org/id/0D3BAA76CA22FF8EB7BC2548FD5BC89B | http://treatment.plazi.org/id/7B6C87974F01FFC8FAD0FC8A1460FB88 | http://treatment.plazi.org/id/941D87B93E27C348FF24F92104AF323A | http://treatment.plazi.org/id/95010EA31EA421946DC6C6B7FD9EB759	Diptera	genus		Tracheophyta	Plantae	parasiteOf	EOL:328707 | GBIF:2441034 | INAT_TAXON:42405 | IRMNG:10587518 | ITIS:183847 | NCBI:9970 | WD:Q160042	Syncerus caffer	species	Syncerus caffer	Chordata	Animalia
