      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:7017 | IRMNG:114362 | ITIS:117276 | NCBI:33415 | WORMS:989033 | http://taxon-concept.plazi.org/id/Animalia/Apaturinae_Boisduval_1840 | http://taxon-concept.plazi.org/id/Animalia/Argynnini_Swainson_1833 | http://taxon-concept.plazi.org/id/Animalia/Biblidinae_Boisduval_1833 | http://taxon-concept.plazi.org/id/Animalia/Danaini_Boisduval_1833 | http://taxon-concept.plazi.org/id/Animalia/Elymniini_Herrich-Schaffer_1864 | http://taxon-concept.plazi.org/id/Animalia/Heliconiinae_Swainson_1822 | http://taxon-concept.plazi.org/id/Animalia/Limenitidinae_Behr_1864 | http://taxon-concept.plazi.org/id/Animalia/Morphinae_Newman_1834 | http://taxon-concept.plazi.org/id/Animalia/Nymphalidae_Rafinesque_1815 | http://taxon-concept.plazi.org/id/Animalia/Satyrini_Boisduval_1833 | http://treatment.plazi.org/id/038D8795A274FF94FF00B8F64590FAB4 | http://treatment.plazi.org/id/038D8795A276FF96FF00B9AC45FAF89D | http://treatment.plazi.org/id/038D8795A277FF94FF00B9BA4460FC90 | http://treatment.plazi.org/id/03B2F2569F90A49AE6A7FE14FDD0AC22 | http://treatment.plazi.org/id/03B2F2569F90A4E6E6A7FCBDFC2EACF1 | http://treatment.plazi.org/id/03B2F2569F98A49EE6A7FCF4FCE6AE57 | http://treatment.plazi.org/id/03B2F2569F9FA495E6A7FBB7FE20AA52 | http://treatment.plazi.org/id/03B487C4B60AFF97A389FD0FABBB9868 | http://treatment.plazi.org/id/03B487C4B60AFFEEA389FB50ABBB9DAE | http://treatment.plazi.org/id/03B487C4B654FFC3A389F940AA929DD2 | http://treatment.plazi.org/id/03C087AFE465FFBB5C92FB5FFB0DFC3B | http://treatment.plazi.org/id/03C087AFE472FF855C92FB7FFE6BFEFB | http://treatment.plazi.org/id/A85A87DEDC24FFB625C5FF2B1FD9FC83 | http://treatment.plazi.org/id/A85A87DEDC39FFA925C5FB1F195EFDD7 | http://treatment.plazi.org/id/A85A87DEDC3AFFAF25C5F9301D8DFE1B	Nymphalidae	family		Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:6918 | ITIS:152643 | NCBI:27474 | http://taxon-concept.plazi.org/id/Animalia/BLONDELIINI_Robineau-Desvoidy_1863 | http://taxon-concept.plazi.org/id/Animalia/PHASIINI_Robineau-Desvoidy_1830 | http://taxon-concept.plazi.org/id/Animalia/Tachinidae_Fleming_1821 | http://taxon-concept.plazi.org/id/Animalia/Tachinidae_Guimaraes_1971 | http://treatment.plazi.org/id/03E93173FFC557339DFD7E0A6CA6FE8E | http://treatment.plazi.org/id/0841135F9365FF8317A5FE1FFDB8FB13 | http://treatment.plazi.org/id/686387A0FED2FE8B5889FA2BFD52608C | http://treatment.plazi.org/id/6D0A992FFF3BE8A3FF18FD44FCF79C4C	Tachinidae	family		Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5549 | IRMNG:100262 | ITIS:146893 | NCBI:48991 | WORMS:118101 | http://taxon-concept.plazi.org/id/Animalia/Discocerinini_Cresson_1925 | http://taxon-concept.plazi.org/id/Animalia/Discomyzinae_Acloque_1897 | http://taxon-concept.plazi.org/id/Animalia/Ephydridae_Mathis_1995 | http://taxon-concept.plazi.org/id/Animalia/Ephydridae_Zetterstedt_1837 | http://taxon-concept.plazi.org/id/Animalia/Ephydrinae_Zetterstedt_1837 | http://taxon-concept.plazi.org/id/Animalia/Gymnomyzinae_Latreille_1829 | http://taxon-concept.plazi.org/id/Animalia/Gymnomyzini_Latreille_1829 | http://taxon-concept.plazi.org/id/Animalia/Hecamedini_Mathis_1991 | http://taxon-concept.plazi.org/id/Animalia/Hydrelliinae_Robinaeu-Desvoidy_1830 | http://taxon-concept.plazi.org/id/Animalia/Ilytheinae_Cresson_1943 | http://treatment.plazi.org/id/03BE8C3FFFA0FFA4FF65FF49579DEBC0 | http://treatment.plazi.org/id/03BE8C3FFFA2FFA6FF65FAD6579DEF13 | http://treatment.plazi.org/id/03BE8C3FFFA7FFA3FF65FA13579DEF99 | http://treatment.plazi.org/id/03BE8C3FFFA7FFA3FF65FC11579DEC64 | http://treatment.plazi.org/id/03BE8C3FFFAAFFAEFF65FB61579DEF5E | http://treatment.plazi.org/id/03BE8C3FFFAEFFAAFF65FD48579DEAED | http://treatment.plazi.org/id/03BE8C3FFFB6FFB2FF65F8AE579DEE88 | http://treatment.plazi.org/id/03BE8C3FFFB6FFB2FF65FF31579DEA00 | http://treatment.plazi.org/id/03BE8C3FFFBDFFB9FF65F9F7579DEE80 | http://treatment.plazi.org/id/3CC97C2A7381A09F4D7D69B9F1021045 | http://treatment.plazi.org/id/686387A0FFA0FFC65889FDCBFCF262DD	Ephydridae	family		Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5473 | IRMNG:101319 | ITIS:117236 | NCBI:27544 | WD:Q158717 | doi:10.11646/zootaxa.4559.1.2 | doi:10.3897/BDJ.3.e6313 | doi:10.5281/zenodo.3789036 | doi:10.5281/zenodo.3789038 | doi:10.5281/zenodo.3789040 | doi:10.5281/zenodo.3789086 | http://taxon-concept.plazi.org/id/Animalia/Eumaeini_E.Doubleday_1847 | http://taxon-concept.plazi.org/id/Animalia/Lycaenidae_Leach_1815 | http://taxon-concept.plazi.org/id/Animalia/Lycaenini_Leach_1815 | http://taxon-concept.plazi.org/id/Animalia/Polyommatini_Swainson_1827 | http://taxon-concept.plazi.org/id/Animalia/Theclinae_Swainson_1831 | http://treatment.plazi.org/id/03B2F2569F81A488E6A7FB70FE20A99D | http://treatment.plazi.org/id/03B2F2569F81A48BE6A7FD44FCB5AB4F | http://treatment.plazi.org/id/03B2F2569F83A496E6A7FF1AFCC7AA77 | http://treatment.plazi.org/id/03B2F2569F9CA495E6A7FA17FDB7AD58 | http://treatment.plazi.org/id/74F02524DF05A37DC40C2EE87BF4DBE5 | http://treatment.plazi.org/id/A85A87DEDC30FFA225C5FB721970F969	Lycaenidae	family		Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5071382 | INAT_TAXON:70415 | NCBI:2721511 | http://taxon-concept.plazi.org/id/Animalia/Helophilus_trivittatus_Fabricius_1805 | http://treatment.plazi.org/id/EDEACC397F2D53BBAFA94C3ABC0D3CE0	Helophilus trivittatus	species	Helophilus trivittatus	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5071297 | NCBI:2010917 | http://taxon-concept.plazi.org/id/Animalia/Xanthogramma_dives_Rondani_1857 | http://treatment.plazi.org/id/0E1B87D7FFF1FFE064EFB6D1FE4D29E0	Xanthogramma pedissequum	species	Xanthogramma pedissequum	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5071293 | NCBI:323314	Xanthogramma festiva	species	Xanthogramma festiva	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5070993 | NCBI:2663927	Criorhina berberina	species	Criorhina berberina	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5064140 | NCBI:81419 | WD:Q867079 | doi:10.11646/zootaxa.4576.2.11 | doi:10.3897/zookeys.634.9262 | http://taxon-concept.plazi.org/id/Animalia/Chrysomya_albiceps_Wiedemann_1819 | http://treatment.plazi.org/id/03FB117AFFEF3B0CFF7EF513FD7BD026 | http://treatment.plazi.org/id/D90D24D81437AD93A1FFB43450479B7E	Chrysomya albiceps	species	Chrysomya albiceps	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5064120 | IRMNG:10663331 | NCBI:141259 | http://taxon-concept.plazi.org/id/Animalia/Lucilia_ampullacea_Villeneuve_1922 | http://treatment.plazi.org/id/03FB117AFFEF3B0BFF7EF78BFC01D6F7	Lucilia ampullacea	species	Lucilia ampullacea	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5064105 | INAT_TAXON:61861 | NCBI:65466 | WORMS:1490640 | http://taxon-concept.plazi.org/id/Animalia/Lucilia_caesar_Linnaeus_1758 | http://treatment.plazi.org/id/03FB117AFFE83B0BFF7EF240FBDBD583	Lucilia caesar	species	Lucilia caesar	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5064094 | IRMNG:11263760 | ITIS:151597 | NCBI:7376 | WD:Q13610570	Lucilia illustris	species	Lucilia illustris	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:5063973 | INAT_TAXON:128824 | IRMNG:10434519 | NCBI:13632 | WORMS:987832 | http://taxon-concept.plazi.org/id/Animalia/Lucilia_sericata_Meigen_1826 | http://taxon-concept.plazi.org/id/Plantae/Lucilia_sericata_Meigen_1826 | http://treatment.plazi.org/id/03961549FFCBFFA0FDC787F8E42A6C5F | http://treatment.plazi.org/id/039F87BCFF82C401FF377B67FE124F5D | http://treatment.plazi.org/id/03FB117AFFE83B0BFF7EF4E9FDC8D3B5 | http://treatment.plazi.org/id/102C87C3FFC3FFD6E882E9CA4D24C850 | http://treatment.plazi.org/id/2064878EFFB9C62B67FFFEEBFE87FE2B | http://treatment.plazi.org/id/61175EC4A97A7A0E7B20D506B6BCDBA2 | http://treatment.plazi.org/id/8C927F62487EE065D1B65D306D45FF73	Lucilia sericata	species	Lucilia sericata	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:4518881 | IRMNG:10113518 | NCBI:1806696	Sarcophaga balanina	species	Sarcophaga balanina	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:4518795 | NCBI:1162324 | http://taxon-concept.plazi.org/id/Animalia/Sarcophaga_cucullans_Pandelle_1896 | http://treatment.plazi.org/id/2064878EFFBBC62967FFFA81FC39FA62	Sarcophaga cucullans	species	Sarcophaga cucullans	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:4518783 | NCBI:1162359 | http://taxon-concept.plazi.org/id/Animalia/Sarcophaga_sexpunctata_Fabricius_1805 | http://treatment.plazi.org/id/2064878EFFB6C62467FFFF51FE87FEF8	Sarcophaga sexpunctata	species	Sarcophaga sexpunctata	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:4518772 | NCBI:1806738	Sarcophaga corsicana	species	Sarcophaga corsicana	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:4518753 | IRMNG:10653235 | NCBI:1162363	Sarcophaga jeanleclercqi	species	Sarcophaga jeanleclercqi	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:4518742 | IRMNG:10116162 | NCBI:1162367	Sarcophaga pyrenaica	species	Sarcophaga pyrenaica	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:4518735 | INAT_TAXON:124550 | NCBI:226135 | http://taxon-concept.plazi.org/id/Animalia/Sarcophaga_carnaria_Linnaeus_1758 | http://treatment.plazi.org/id/2064878EFFBAC62967FFFA61FDCFFDE2	Sarcophaga carnaria	species	Sarcophaga carnaria	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:4518716 | NCBI:236871	Sarcophaga teretirostris	species	Sarcophaga teretirostris	Arthropoda	Animalia	qgroom/Vespa-velutina
      1 GBIF:1311477 | INAT_TAXON:119019 | IRMNG:11088463 | NCBI:202808 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Lepeletier_1836 | http://taxon-concept.plazi.org/id/Animalia/Vespa_velutina_Saint-Fargeau_1836 | http://treatment.plazi.org/id/1F52051FFF886B5DEFD5FC01972DF8D0 | http://treatment.plazi.org/id/312E8791FF8CFFA5FF20FAFE21A37E96 | http://treatment.plazi.org/id/507B6C6AFFB3FF82FF7D36782B4F166E | http://treatment.plazi.org/id/514381547E4AFF8FFCBD13573EBDFA7A | http://treatment.plazi.org/id/C82F632DFF85C9741AA2FD2BFCAF22E0	Vespa velutina	species	Vespa velutina	Arthropoda	Animalia	preysOn	GBIF:4518707 | NCBI:545360	Sarcophaga portschinskyi	species	Sarcophaga portschinskyi	Arthropoda	Animalia	qgroom/Vespa-velutina
