"","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","species","kingdomKey","speciesKey","species_name_network","king_network"
"5889",1384267,"Aulogymnus gallarum (Linnaeus, 1761)","Aulogymnus gallarum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Aulogymnus gallarum",1,1384267,"Aulogymnus gallarum","Animalia"
"5890",1379749,"Blastothrix erythrostetha (Walker, 1847)","Blastothrix erythrostetha","SPECIES","ACCEPTED",100,"EXACT","Animalia","Blastothrix erythrostetha",1,1379749,"Blastothrix erythrostetha","Animalia"
"5891",1379722,"Blastothrix sericea (Dalman, 1820)","Blastothrix sericea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Blastothrix sericea",1,1379722,"Blastothrix sericea","Animalia"
"5892",8929087,"Brachymeria tibialis (Walker, 1834)","Brachymeria tibialis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Brachymeria tibialis",1,8929087,"Brachymeria tibialis","Animalia"
"5893",5046854,"Calosota acron (Walker, 1848)","Calosota acron","SPECIES","ACCEPTED",100,"EXACT","Animalia","Calosota acron",1,5046854,"Calosota acron","Animalia"
"5894",1391640,"Catolaccus cyanoideus Burks, 1954","Catolaccus cyanoideus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Catolaccus cyanoideus",1,1391640,"Catolaccus cyanoideus","Animalia"
"5895",1379166,"Cerapterocerus mirabilis Westwood, 1833","Cerapterocerus mirabilis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cerapterocerus mirabilis",1,1379166,"Cerapterocerus mirabilis","Animalia"
"5896",1380587,"Cheiloneurus claviger Thomson, 1876","Cheiloneurus claviger","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cheiloneurus claviger",1,1380587,"Cheiloneurus claviger","Animalia"
"5897",1384974,"Chrysocharis nautius (Walker, 1846)","Chrysocharis nautius","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chrysocharis nautius",1,1384974,"Chrysocharis nautius","Animalia"
"5898",1384934,"Chrysocharis nitetis (Walker, 1839)","Chrysocharis nitetis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chrysocharis nitetis",1,1384934,"Chrysocharis nitetis","Animalia"
"5899",1377774,"Ageniaspis fuscicollis (Dalman, 1820)","Ageniaspis fuscicollis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ageniaspis fuscicollis",1,1377774,"Ageniaspis fuscicollis","Animalia"
"5900",1384916,"Chrysocharis pentheus (Walker, 1839)","Chrysocharis pentheus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chrysocharis pentheus",1,1384916,"Chrysocharis pentheus","Animalia"
"5901",1374148,"Chrysoplatycerus splendens (Howard, 1888)","Chrysoplatycerus splendens","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chrysoplatycerus splendens",1,1374148,"Chrysoplatycerus splendens","Animalia"
"5902",1381224,"Cirrospilus pictus (Nees, 1834)","Cirrospilus pictus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cirrospilus pictus",1,1381224,"Cirrospilus pictus","Animalia"
"5903",1377768,"Ageniaspis testaceipes (Ratzeburg, 1848)","Ageniaspis testaceipes","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ageniaspis testaceipes",1,1377768,"Ageniaspis testaceipes","Animalia"
"5904",1365087,"Coccophagus scutellaris (Dalman, 1825)","Coccophagus scutellaris","SPECIES","ACCEPTED",99,"EXACT","Animalia","Coccophagus scutellaris",1,1365087,"Coccophagus scutellaris","Animalia"
"5905",1383722,"Colpoclypeus florus (Walker, 1839)","Colpoclypeus florus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Colpoclypeus florus",1,1383722,"Colpoclypeus florus","Animalia"
"5906",1362967,"Dirhinus anthracia Walker, 1846","Dirhinus anthracia","SPECIES","ACCEPTED",100,"EXACT","Animalia","Dirhinus anthracia",1,1362967,"Dirhinus anthracia","Animalia"
"5907",1362963,"Dirhinus giffardii Silvestri, 1913","Dirhinus giffardii","SPECIES","ACCEPTED",100,"EXACT","Animalia","Dirhinus giffardii",1,1362963,"Dirhinus giffardii","Animalia"
"5908",1383258,"Elasmus albizziae Burks, 1965","Elasmus albizziae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Elasmus albizziae",1,1383258,"Elasmus albizziae","Animalia"
"5909",1365336,"Encarsia cibcensis Lopez-Avila, 1987","Encarsia cibcensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Encarsia cibcensis",1,1365336,"Encarsia cibcensis","Animalia"
"5910",1365562,"Encarsia estrellae Manzari & Polaszek, 2002","Encarsia estrellae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Encarsia estrellae",1,1365562,"Encarsia estrellae","Animalia"
"5911",1365315,"Encarsia quaintancei Howard, 1907","Encarsia quaintancei","SPECIES","ACCEPTED",100,"EXACT","Animalia","Encarsia quaintancei",1,1365315,"Encarsia quaintancei","Animalia"
"5912",1379329,"Encyrtus aurantii (Geoffroy, 1785)","Encyrtus aurantii","SPECIES","ACCEPTED",100,"EXACT","Animalia","Encyrtus aurantii",1,1379329,"Encyrtus aurantii","Animalia"
"5913",1365788,"Eretmocerus corni Haldeman, 1850","Eretmocerus corni","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eretmocerus corni",1,1365788,"Eretmocerus corni","Animalia"
"5914",1365777,"Eretmocerus debachi Rose & Rosen, 1992","Eretmocerus debachi","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eretmocerus debachi",1,1365777,"Eretmocerus debachi","Animalia"
"5915",1382175,"Entedon ergias Walker, 1839","Entedon ergias","SPECIES","ACCEPTED",100,"EXACT","Animalia","Entedon ergias",1,1382175,"Entedon ergias","Animalia"
"5916",1368378,"Anagrus tretiakovae Triapitsyn, 1998","Anagrus tretiakovae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Anagrus tretiakovae",1,1368378,"Anagrus tretiakovae","Animalia"
"5917",1379935,"Anagyrus aligarhensis Agarwal & Alam, 1959","Anagyrus aligarhensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Anagyrus aligarhensis",1,1379935,"Anagyrus aligarhensis","Animalia"
"5918",1380789,"Eulophus abdominalis Nees, 1834","Eulophus abdominalis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eulophus abdominalis",1,1380789,"Eulophus abdominalis","Animalia"
"5919",1359528,"Eupristina verticillata Waterston, 1921","Eupristina verticillata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eupristina verticillata",1,1359528,"Eupristina verticillata","Animalia"
"5920",1377248,"Exoristobia philippinensis Ashmead, 1904","Exoristobia philippinensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Exoristobia philippinensis",1,1377248,"Exoristobia philippinensis","Animalia"
"5921",3104265,"Liatris aspera Michx.","Liatris aspera","SPECIES","ACCEPTED",100,"EXACT","Plantae","Liatris aspera",6,3104265,"Liatris aspera","Plantae"
"5922",2088824,"Pseudaulacaspis manni (Green, 1907)","Pseudaulacaspis manni","SPECIES","ACCEPTED",99,"EXACT","Animalia","Pseudaulacaspis manni",1,2088824,"Pseudaulacaspis manni","Animalia"
"5923",3086802,"Parthenium integrifolium L.","Parthenium integrifolium","SPECIES","ACCEPTED",100,"EXACT","Plantae","Parthenium integrifolium",6,3086802,"Parthenium integrifolium","Plantae"
"5924",5064105,"Lucilia caesar (Linnaeus, 1758)","Lucilia caesar","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lucilia caesar",1,5064105,"Lucilia caesar","Animalia"
"5925",1466705,"Solieria pacifica (Meigen, 1824)","Solieria pacifica","SPECIES","ACCEPTED",100,"EXACT","Animalia","Solieria pacifica",1,1466705,"Solieria pacifica","Animalia"
"5926",5223135,"Platyceps najadum (Eichwald, 1831)","Platyceps najadum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Platyceps najadum",1,5223135,"Platyceps najadum","Animalia"
"5927",2457466,"Telescopus fallax Fleischmann, 1831","Telescopus fallax","SPECIES","ACCEPTED",100,"EXACT","Animalia","Telescopus fallax",1,2457466,"Telescopus fallax","Animalia"
"5928",6159223,"Lacerta agilis Linnaeus, 1758","Lacerta agilis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lacerta agilis",1,6159223,"Lacerta agilis","Animalia"
"5929",7881183,"Macroprotodon cucullatus (Geoffroy Saint-Hilaire, 1827)","Macroprotodon cucullatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Macroprotodon cucullatus",1,7881183,"Macroprotodon cucullatus","Animalia"
"5930",6161347,"Natrix natrix (Linnaeus, 1758)","Natrix natrix","SPECIES","ACCEPTED",100,"EXACT","Animalia","Natrix natrix",1,6161347,"Natrix natrix","Animalia"
"5931",2468542,"Timon lepidus (Daudin, 1802)","Timon lepidus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Timon lepidus",1,2468542,"Timon lepidus","Animalia"
"5932",1638218,"Hippobosca equina Linnaeus, 1758","Hippobosca equina","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hippobosca equina",1,1638218,"Hippobosca equina","Animalia"
"5933",1650782,"Anopheles nigerrimus Giles, 1900","Anopheles nigerrimus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Anopheles nigerrimus",1,1650782,"Anopheles nigerrimus","Animalia"
"5934",1650368,"Anopheles aconitus Dönitz, 1902","Anopheles aconitus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Anopheles aconitus",1,1650368,"Anopheles aconitus","Animalia"
"5935",1650486,"Anopheles splendidus Koidzumi, 1920","Anopheles splendidus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Anopheles splendidus",1,1650486,"Anopheles splendidus","Animalia"
"5936",1543099,"Platycheirus scutatus (Meigen, 1822)","Platycheirus scutatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Platycheirus scutatus",1,1543099,"Platycheirus scutatus","Animalia"
"5937",1536796,"Neoascia podagrica (Fabricius, 1775)","Neoascia podagrica","SPECIES","ACCEPTED",100,"EXACT","Animalia","Neoascia podagrica",1,1536796,"Neoascia podagrica","Animalia"
"5938",5070407,"Callicera spinolae Rondani, 1843","Callicera spinolae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Callicera spinolae",1,5070407,"Callicera spinolae","Animalia"
"5939",10150189,"American plum line pattern virus","American plum line pattern virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","American plum line pattern virus",8,10150189,"American plum line pattern virus","Viruses"
"5940",1650395,"Anopheles quadrimaculatus Say, 1824","Anopheles quadrimaculatus","SPECIES","ACCEPTED",99,"EXACT","Animalia","Anopheles quadrimaculatus",1,1650395,"Anopheles quadrimaculatus","Animalia"
"5941",1650361,"Anopheles albimanus Wiedemann, 1820","Anopheles albimanus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Anopheles albimanus",1,1650361,"Anopheles albimanus","Animalia"
"5942",1646344,"Prosimulium magnum Dyar & Shannon, 1927","Prosimulium magnum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Prosimulium magnum",1,1646344,"Prosimulium magnum","Animalia"
"5943",1530502,"Ophyra capensis (Wiedemann, 1818) Wiedemann, 1818","Ophyra capensis","SPECIES","SYNONYM",100,"EXACT","Animalia","Hydrotaea capensis",1,4296041,"Ophyra capensis","Animalia"
"5944",1503644,"Pollenia rudis (Fabricius, 1794)","Pollenia rudis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pollenia rudis",1,1503644,"Pollenia rudis","Animalia"
"5945",1465210,"Sisyropa eudryae (Townsend, 1892)","Sisyropa eudryae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Sisyropa eudryae",1,1465210,"Sisyropa eudryae","Animalia"
"5946",1473852,"Eumea caesar (Aldrich, 1916)","Eumea caesar","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eumea caesar",1,1473852,"Eumea caesar","Animalia"
"5947",1622201,"Eutreta xanthochaeta Aldrich, 1923","Eutreta xanthochaeta","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eutreta xanthochaeta",1,1622201,"Eutreta xanthochaeta","Animalia"
"5948",1624918,"Euaresta stigmatica Coquillett, 1902","Euaresta stigmatica","SPECIES","ACCEPTED",100,"EXACT","Animalia","Euaresta stigmatica",1,1624918,"Euaresta stigmatica","Animalia"
"5949",1622583,"Rhagoletis cerasi (Linnaeus, 1758)","Rhagoletis cerasi","SPECIES","ACCEPTED",100,"EXACT","Animalia","Rhagoletis cerasi",1,1622583,"Rhagoletis cerasi","Animalia"
"5950",8193111,"Melilotus officinalis (L.) Lam.","Melilotus officinalis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Melilotus officinalis",6,8193111,"Melilotus officinalis","Plantae"
"5951",8260433,"Crotalaria pallida Aiton","Crotalaria pallida","SPECIES","ACCEPTED",99,"EXACT","Plantae","Crotalaria pallida",6,8260433,"Crotalaria pallida","Plantae"
"5952",2283560,"Trichostrongylus vitrinus Looss, 1905","Trichostrongylus vitrinus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trichostrongylus vitrinus",1,2283560,"Trichostrongylus vitrinus","Animalia"
"5953",2283559,"Trichostrongylus capricola Ransom, 1907","Trichostrongylus capricola","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trichostrongylus capricola",1,2283559,"Trichostrongylus capricola","Animalia"
"5954",1168125,"Platystomos albinus (C.Linnaeus, 1758)","Platystomos albinus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Platystomos albinus",1,1168125,"Platystomos albinus","Animalia"
"5955",1189493,"Scolytus carpini Wood & Bright, 1992","Scolytus carpini","SPECIES","ACCEPTED",100,"EXACT","Animalia","Scolytus carpini",1,1189493,"Scolytus carpini","Animalia"
"5956",3468777,"Microsporum gypseum (E.Bodin) Guiart & Grigoraki","Microsporum gypseum","SPECIES","ACCEPTED",100,"EXACT","Fungi","Microsporum gypseum",5,3468777,"Microsporum gypseum","Fungi"
"5957",5251253,"Nectriella pironii Alfieri & Samuels","Nectriella pironii","SPECIES","ACCEPTED",100,"EXACT","Fungi","Nectriella pironii",5,5251253,"Nectriella pironii","Fungi"
"5958",5253357,"Phomopsis thujae Died.","Phomopsis thujae","SPECIES","ACCEPTED",100,"EXACT","Fungi","Phomopsis thujae",5,5253357,"Phomopsis thujae","Fungi"
"5959",3444881,"Diaporthe tanakae Tak.Kobay. & Sakuma","Diaporthe tanakae","SPECIES","ACCEPTED",100,"EXACT","Fungi","Diaporthe tanakae",5,3444881,"Diaporthe tanakae","Fungi"
"5960",2981485,"Strophostyles helvula (L.) Elliott","Strophostyles helvula","SPECIES","ACCEPTED",100,"EXACT","Plantae","Strophostyles helvula",6,2981485,"Strophostyles helvula","Plantae"
"5961",3277396,"Phytophthora pseudosyringae T.Jung & Delatour","Phytophthora pseudosyringae","SPECIES","ACCEPTED",100,"EXACT","Chromista","Phytophthora pseudosyringae",4,3277396,"Phytophthora pseudosyringae","Chromista"
"5962",3277404,"Phytophthora alni Brasier & S.A.Kirk","Phytophthora alni","SPECIES","ACCEPTED",100,"EXACT","Chromista","Phytophthora alni",4,3277404,"Phytophthora alni","Chromista"
"5963",9210155,"Lactobacillus curvatus (Troili-Petersson, 1903) Abo-Elnaga & Kandler, 1965","Lactobacillus curvatus","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Lactobacillus curvatus",3,9210155,"Lactobacillus curvatus","Bacteria"
"5964",3221525,"Acetobacter pasteurianus (Hansen, 1879) Beijerinck & Folpmers, 1916","Acetobacter pasteurianus","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Acetobacter pasteurianus",3,3221525,"Acetobacter pasteurianus","Bacteria"
"5965",3006171,"Rosa carolina L.","Rosa carolina","SPECIES","ACCEPTED",99,"EXACT","Plantae","Rosa carolina",6,3006171,"Rosa carolina","Plantae"
"5966",2008074,"Stygnocoris rusticus (Fallen, 1807)","Stygnocoris rusticus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Stygnocoris rusticus",1,2008074,"Stygnocoris rusticus","Animalia"
"5967",1249733,"Neodiprion abietis (Harris, 1841)","Neodiprion abietis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Neodiprion abietis",1,1249733,"Neodiprion abietis","Animalia"
"5968",3034002,"Sassafras albidum (Nutt.) Nees","Sassafras albidum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Sassafras albidum",6,3034002,"Sassafras albidum","Plantae"
"5969",5361796,"Parietaria pensylvanica Muhl. ex Willd.","Parietaria pensylvanica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Parietaria pensylvanica",6,5361796,"Parietaria pensylvanica","Plantae"
"5970",5361889,"Morus alba L.","Morus alba","SPECIES","ACCEPTED",99,"EXACT","Plantae","Morus alba",6,5361889,"Morus alba","Plantae"
"5971",5371714,"Achlys triphylla (Sm.) DC.","Achlys triphylla","SPECIES","ACCEPTED",100,"EXACT","Plantae","Achlys triphylla",6,5371714,"Achlys triphylla","Plantae"
"5972",5372614,"Salix eriocephala Michx.","Salix eriocephala","SPECIES","ACCEPTED",100,"EXACT","Plantae","Salix eriocephala",6,5372614,"Salix eriocephala","Plantae"
"5973",2076179,"Myzus persicae (Sulzer, 1776)","Myzus persicae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Myzus persicae",1,2076179,"Myzus persicae","Animalia"
"5974",9083295,"Aphis gossypii Glover, 1877","Aphis gossypii","SPECIES","ACCEPTED",100,"EXACT","Animalia","Aphis gossypii",1,9083295,"Aphis gossypii","Animalia"
"5975",2072167,"Aphis fabae Scopoli, 1763","Aphis fabae","SPECIES","ACCEPTED",99,"EXACT","Animalia","Aphis fabae",1,2072167,"Aphis fabae","Animalia"
"5976",2012132,"Trialeurodes vaporariorum (Westwood, 1856)","Trialeurodes vaporariorum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trialeurodes vaporariorum",1,2012132,"Trialeurodes vaporariorum","Animalia"
"5977",2076745,"Aulacorthum solani (Kaltenbach, 1843)","Aulacorthum solani","SPECIES","ACCEPTED",99,"EXACT","Animalia","Aulacorthum solani",1,2076745,"Aulacorthum solani","Animalia"
"5978",5384604,"Stellaria media (L.) Vill.","Stellaria media","SPECIES","ACCEPTED",99,"EXACT","Plantae","Stellaria media",6,5384604,"Stellaria media","Plantae"
"5979",3082270,"Cornus canadensis L.","Cornus canadensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Cornus canadensis",6,3082270,"Cornus canadensis","Plantae"
"5980",2888995,"Rumex acetosella L.","Rumex acetosella","SPECIES","ACCEPTED",99,"EXACT","Plantae","Rumex acetosella",6,2888995,"Rumex acetosella","Plantae"
"5981",3152614,"Abutilon theophrasti Medik.","Abutilon theophrasti","SPECIES","ACCEPTED",100,"EXACT","Plantae","Abutilon theophrasti",6,3152614,"Abutilon theophrasti","Plantae"
"5982",8353146,"Saxifraga oppositifolia L.","Saxifraga oppositifolia","SPECIES","ACCEPTED",100,"EXACT","Plantae","Saxifraga oppositifolia",6,8353146,"Saxifraga oppositifolia","Plantae"
"5983",2889811,"Ximenia americana L.","Ximenia americana","SPECIES","ACCEPTED",100,"EXACT","Plantae","Ximenia americana",6,2889811,"Ximenia americana","Plantae"
"5984",5414248,"Ilex opaca Aiton","Ilex opaca","SPECIES","ACCEPTED",99,"EXACT","Plantae","Ilex opaca",6,5414248,"Ilex opaca","Plantae"
"5985",5372394,"Vitis rotundifolia Michx.","Vitis rotundifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Vitis rotundifolia",6,5372394,"Vitis rotundifolia","Plantae"
"5986",3152438,"Sphaeralcea coccinea (Nutt.) Rydb.","Sphaeralcea coccinea","SPECIES","ACCEPTED",100,"EXACT","Plantae","Sphaeralcea coccinea",6,3152438,"Sphaeralcea coccinea","Plantae"
"5987",3034155,"Osmorhiza longistylis (Torr.) DC.","Osmorhiza longistylis","SPECIES","ACCEPTED",100,"EXACT","Plantae","Osmorhiza longistylis",6,3034155,"Osmorhiza longistylis","Plantae"
"5988",3169790,"Apocynum cannabinum L.","Apocynum cannabinum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Apocynum cannabinum",6,3169790,"Apocynum cannabinum","Plantae"
"5989",3169816,"Apocynum androsaemifolium L.","Apocynum androsaemifolium","SPECIES","ACCEPTED",100,"EXACT","Plantae","Apocynum androsaemifolium",6,3169816,"Apocynum androsaemifolium","Plantae"
"5990",2891774,"Impatiens capensis Meerb.","Impatiens capensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Impatiens capensis",6,2891774,"Impatiens capensis","Plantae"
"5991",5391845,"Bidens pilosa L.","Bidens pilosa","SPECIES","ACCEPTED",100,"EXACT","Plantae","Bidens pilosa",6,5391845,"Bidens pilosa","Plantae"
"5992",3172057,"Veronica serpyllifolia L.","Veronica serpyllifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Veronica serpyllifolia",6,3172057,"Veronica serpyllifolia","Plantae"
"5993",8251158,"Penstemon digitalis Nutt.","Penstemon digitalis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Penstemon digitalis",6,8251158,"Penstemon digitalis","Plantae"
"5994",1801896,"Nola cucullatella (Linnaeus, 1758)","Nola cucullatella","SPECIES","ACCEPTED",99,"EXACT","Animalia","Nola cucullatella",1,1801896,"Nola cucullatella","Animalia"
"5995",1887948,"Syllepte ovialis Walker, 1859","Syllepte ovialis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Syllepte ovialis",1,1887948,"Syllepte ovialis","Animalia"
"5996",1777253,"Diloba caeruleocephala (Linnaeus, 1758)","Diloba caeruleocephala","SPECIES","ACCEPTED",100,"EXACT","Animalia","Diloba caeruleocephala",1,1777253,"Diloba caeruleocephala","Animalia"
"5997",5114198,"Colocasia coryli (Linnaeus, 1758)","Colocasia coryli","SPECIES","ACCEPTED",100,"EXACT","Animalia","Colocasia coryli",1,5114198,"Colocasia coryli","Animalia"
"5998",1797475,"Catocala minuta W.H.Edwards, 1864","Catocala minuta","SPECIES","ACCEPTED",100,"EXACT","Animalia","Catocala minuta",1,1797475,"Catocala minuta","Animalia"
"5999",1786980,"Grammodes stolida Fabricius, 1775","Grammodes stolida","SPECIES","ACCEPTED",100,"EXACT","Animalia","Grammodes stolida",1,1786980,"Grammodes stolida","Animalia"
"6000",1802931,"Gyrtothripa pusilla (Moore, 1888)","Gyrtothripa pusilla","SPECIES","ACCEPTED",100,"EXACT","Animalia","Gyrtothripa pusilla",1,1802931,"Gyrtothripa pusilla","Animalia"
"6001",10051942,"Little cherry virus 2","Little cherry virus 2","SPECIES","ACCEPTED",100,"EXACT","Viruses","Little cherry virus 2",8,10051942,"Little cherry virus 2","Viruses"
"6002",10478023,"Cherry mottle leaf virus","Cherry mottle leaf virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Cherry mottle leaf virus",8,10478023,"Cherry mottle leaf virus",""
"6003",5109845,"Spodoptera ornithogalli Guenée, 1852","Spodoptera ornithogalli","SPECIES","ACCEPTED",100,"EXACT","Animalia","Spodoptera ornithogalli",1,5109845,"Spodoptera ornithogalli","Animalia"
"6004",1218618,"Phloeophagus lignarius (T.Marsham, 1802)","Phloeophagus lignarius","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phloeophagus lignarius",1,1218618,"Phloeophagus lignarius","Animalia"
"6005",1769566,"Cosmia trapezina (Linnaeus, 1758)","Cosmia trapezina","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cosmia trapezina",1,1769566,"Cosmia trapezina","Animalia"
"6006",1769505,"Cosmia pyralina (Denis & Schiffermüller), 1775","Cosmia pyralina","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cosmia pyralina",1,1769505,"Cosmia pyralina","Animalia"
"6007",1780344,"Elaphria versicolor Grote, 1875","Elaphria versicolor","SPECIES","ACCEPTED",100,"EXACT","Animalia","Elaphria versicolor",1,1780344,"Elaphria versicolor","Animalia"
"6008",2183394,"Dermacentor parumapertus Neumann, 1901","Dermacentor parumapertus","SPECIES","ACCEPTED",99,"EXACT","Animalia","Dermacentor parumapertus",1,2183394,"Dermacentor parumapertus","Animalia"
"6009",2184802,"Ornithodoros turicata Dugès, 1876","Ornithodoros turicata","SPECIES","ACCEPTED",99,"EXACT","Animalia","Ornithodoros turicata",1,2184802,"Ornithodoros turicata","Animalia"
"6010",2184811,"Ornithodoros coriaceus Koch, 1844","Ornithodoros coriaceus","SPECIES","ACCEPTED",99,"EXACT","Animalia","Ornithodoros coriaceus",1,2184811,"Ornithodoros coriaceus","Animalia"
"6011",2182972,"Hyalomma dromedarii Koch, 1844","Hyalomma dromedarii","SPECIES","ACCEPTED",99,"EXACT","Animalia","Hyalomma dromedarii",1,2182972,"Hyalomma dromedarii","Animalia"
"6012",2183101,"Haemaphysalis concinna Koch, 1844","Haemaphysalis concinna","SPECIES","ACCEPTED",99,"EXACT","Animalia","Haemaphysalis concinna",1,2183101,"Haemaphysalis concinna","Animalia"
"6013",2183432,"Dermacentor reticulatus Fabricius, 1794","Dermacentor reticulatus","SPECIES","ACCEPTED",97,"EXACT","Animalia","Dermacentor reticulatus",1,2183432,"Dermacentor reticulatus",""
"6014",3092583,"Silphium laciniatum L.","Silphium laciniatum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Silphium laciniatum",6,3092583,"Silphium laciniatum","Plantae"
"6015",1865337,"Hemileuca burnsi J.H.Watson, 1910","Hemileuca burnsi","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hemileuca burnsi",1,1865337,"Hemileuca burnsi","Animalia"
"6016",1863856,"Pachylia ficus Linnaeus, 1758","Pachylia ficus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pachylia ficus",1,1863856,"Pachylia ficus","Animalia"
"6017",1864021,"Manduca rustica Fabricius, 1775","Manduca rustica","SPECIES","ACCEPTED",99,"EXACT","Animalia","Manduca rustica",1,1864021,"Manduca rustica","Animalia"
"6018",1862293,"Hippotion celerio Linnaeus, 1758","Hippotion celerio","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hippotion celerio",1,1862293,"Hippotion celerio","Animalia"
"6019",1821856,"Euproctis chrysorrhoea Linnaeus, 1758","Euproctis chrysorrhoea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Euproctis chrysorrhoea",1,1821856,"Euproctis chrysorrhoea","Animalia"
"6020",1820039,"Leucoma salicis Linnaeus, 1758","Leucoma salicis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Leucoma salicis",1,1820039,"Leucoma salicis","Animalia"
"6021",1867021,"Anisota peigleri Riotte, 1975","Anisota peigleri","SPECIES","ACCEPTED",100,"EXACT","Animalia","Anisota peigleri",1,1867021,"Anisota peigleri","Animalia"
"6022",5118302,"Orgyia osseata Walker, 1862","Orgyia osseata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Orgyia osseata",1,5118302,"Orgyia osseata","Animalia"
"6023",5397564,"Vernonia fasciculata Michx.","Vernonia fasciculata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Vernonia fasciculata",6,5397564,"Vernonia fasciculata","Plantae"
"6024",2284059,"Mesocriconema xenoplax (Raski, 1952) Loof & De Grisse, 1989","Mesocriconema xenoplax","SPECIES","ACCEPTED",100,"EXACT","Animalia","Mesocriconema xenoplax",1,2284059,"Mesocriconema xenoplax","Animalia"
"6025",5188631,"Bunostomum phlebotomum (Railliet, 1900)","Bunostomum phlebotomum","SPECIES","ACCEPTED",99,"EXACT","Animalia","Bunostomum phlebotomum",1,5188631,"Bunostomum phlebotomum",""
"6026",2284198,"Sphaerularia bombi Dufour, 1837","Sphaerularia bombi","SPECIES","ACCEPTED",100,"EXACT","Animalia","Sphaerularia bombi",1,2284198,"Sphaerularia bombi","Animalia"
