"","X","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","species","kingdomKey","speciesKey","species_name_network","king_network"
"393",6146,4458870,"Alosterna tabacicolor (Degeer, 1775)","Alosterna tabacicolor","SPECIES","ACCEPTED",99,"EXACT","Animalia","Alosterna tabacicolor",1,4458870,"Alosterna tabacicolor","Animalia"
"394",6154,2493548,"Locustella naevia (Boddaert, 1783)","Locustella naevia","SPECIES","ACCEPTED",100,"EXACT","Animalia","Locustella naevia",1,2493548,"Locustella naevia","Animalia"
"395",6192,1965913,"Angerona prunaria (Linnaeus, 1758)","Angerona prunaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Angerona prunaria",1,1965913,"Angerona prunaria","Animalia"
"396",6193,1967873,"Abraxas grossulariata (Linnaeus, 1758)","Abraxas grossulariata","SPECIES","ACCEPTED",99,"EXACT","Animalia","Abraxas grossulariata",1,1967873,"Abraxas grossulariata","Animalia"
"397",6195,5146412,"Plemyria rubiginata (Denis & Schiffermüller), 1775","Plemyria rubiginata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Plemyria rubiginata",1,5146412,"Plemyria rubiginata","Animalia"
"398",6199,1077829,"Cetonia aurata (Linnaeus, 1758)","Cetonia aurata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cetonia aurata",1,1077829,"Cetonia aurata","Animalia"
"399",6201,1423395,"Ischnura elegans (Vander Linden, 1820)","Ischnura elegans","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ischnura elegans",1,1423395,"Ischnura elegans","Animalia"
"400",6203,1427883,"Libellula depressa Linnaeus, 1758","Libellula depressa","SPECIES","ACCEPTED",100,"EXACT","Animalia","Libellula depressa",1,1427883,"Libellula depressa","Animalia"
"401",6204,5743122,"Lucanus cervus (Linnaeus, 1758)","Lucanus cervus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lucanus cervus",1,5743122,"Lucanus cervus","Animalia"
"402",6210,1963306,"Thalera fimbrialis (Scopoli, 1763)","Thalera fimbrialis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Thalera fimbrialis",1,1963306,"Thalera fimbrialis","Animalia"
"403",6217,1357156,"Andrena flavipes Panzer, 1799","Andrena flavipes","SPECIES","ACCEPTED",100,"EXACT","Animalia","Andrena flavipes",1,1357156,"Andrena flavipes","Animalia"
"404",6238,8215487,"Salmo trutta Linnaeus, 1758","Salmo trutta","SPECIES","ACCEPTED",100,"EXACT","Animalia","Salmo trutta",1,8215487,"Salmo trutta","Animalia"
"405",6271,5129588,"Cynthia cardui (Linnaeus, 1758)","Cynthia cardui","SPECIES","SYNONYM",100,"EXACT","Animalia","Vanessa cardui",1,4299368,"Cynthia cardui","Animalia"
"406",6390,2478026,"Dendrocopos medius (Linnaeus, 1758)","Dendrocopos medius","SPECIES","SYNONYM",100,"EXACT","Animalia","Dendrocoptes medius",1,8773033,"Dendrocopos medius","Animalia"
"407",6394,7659055,"Plagionotus arcuatus (Linnaeus, 1758)","Plagionotus arcuatus","SPECIES","ACCEPTED",99,"EXACT","Animalia","Plagionotus arcuatus",1,7659055,"Plagionotus arcuatus","Animalia"
"408",6400,8779452,"Stenurella nigra (Linnaeus, 1758)","Stenurella nigra","SPECIES","ACCEPTED",99,"EXACT","Animalia","Stenurella nigra",1,8779452,"Stenurella nigra","Animalia"
"409",6402,6159273,"Lacerta viridis (Laurenti, 1768)","Lacerta viridis","SPECIES","ACCEPTED",99,"EXACT","Animalia","Lacerta viridis",1,6159273,"Lacerta viridis","Animalia"
"410",6548,1537719,"Scaeva pyrastri (Linnaeus, 1758)","Scaeva pyrastri","SPECIES","ACCEPTED",99,"EXACT","Animalia","Scaeva pyrastri",1,1537719,"Scaeva pyrastri?",""
"411",6835,9072021,"Laetiporus sulphureus (Bull.) Murrill","Laetiporus sulphureus","SPECIES","ACCEPTED",97,"EXACT","Fungi","Laetiporus sulphureus",5,9072021,"Laetiporus sulphureus",""
"412",7002,2024221,"Centrotus cornuta Linnaeus, 1758","Centrotus cornuta","SPECIES","ACCEPTED",98,"FUZZY","Animalia","Centrotus cornuta",1,2024221,"Centrotus cornutus","Animalia"
"413",7006,2549708,"Ganoderma sessile Murrill","Ganoderma sessile","SPECIES","SYNONYM",100,"EXACT","Fungi","Ganoderma resinaceum",5,2549683,"Ganoderma sessile","Fungi"
"414",7023,7391741,"Satyrium spini (Denis & Schiffermüller, 1775)","Satyrium spini","SPECIES","SYNONYM",100,"EXACT","Animalia","Tuttiola spini",1,1931179,"Satyrium spini","Animalia"
"415",7151,9268470,"Caucasotachea vindobonensis (C.Pfeiffer, 1828)","Caucasotachea vindobonensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Caucasotachea vindobonensis",1,9268470,"Caucasotachea vindobonensis","Animalia"
"416",7223,5152523,"Rhyparochromus vulgaris (Schilling, 1829)","Rhyparochromus vulgaris","SPECIES","ACCEPTED",100,"EXACT","Animalia","Rhyparochromus vulgaris",1,5152523,"Rhyparochromus vulgaris","Animalia"
"417",7254,8546826,"Agapanthia villosoviridescens (Degeer, 1775)","Agapanthia villosoviridescens","SPECIES","ACCEPTED",99,"EXACT","Animalia","Agapanthia villosoviridescens",1,8546826,"Agapanthia villosoviridescens","Animalia"
"418",7335,8211070,"Sciurus vulgaris Linnaeus, 1758","Sciurus vulgaris","SPECIES","ACCEPTED",100,"EXACT","Animalia","Sciurus vulgaris",1,8211070,"Sciurus vulgaris","Animalia"
"419",7350,8176911,"Hipparchia semele Linnaeus, 1758","Hipparchia semele","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hipparchia semele",1,8176911,"Hipparchia semele","Animalia"
"420",7365,8128385,"Phylloscopus sibillatrix (Bechstein, 1792)","Phylloscopus sibillatrix","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phylloscopus sibillatrix",1,8128385,"Phylloscopus sibillatrix","Animalia"
"421",7397,8211958,"Oxalis acetosella L.","Oxalis acetosella","SPECIES","ACCEPTED",99,"EXACT","Plantae","Oxalis acetosella",6,8211958,"Oxalis acetosella","Plantae"
"422",7415,7972010,"Cardamine pratensis L.","Cardamine pratensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Cardamine pratensis",6,7972010,"Cardamine pratensis","Plantae"
"423",7440,7854318,"Melanargia galathea Linnaeus, 1758","Melanargia galathea","SPECIES","ACCEPTED",99,"EXACT","Animalia","Melanargia galathea",1,7854318,"Melanargia galathea","Animalia"
"424",7447,1540234,"Eristalis lineata Wahlberg, 1843","Eristalis lineata","SPECIES","SYNONYM",99,"EXACT","Animalia","Cheilosia morio",1,1540231,"Eristalis lineata","Animalia"
"425",7456,7810861,"Argynnis pandora (Denis & Schiffermüller, 1775)","Argynnis pandora","SPECIES","SYNONYM",100,"EXACT","Animalia","Damora pandora",1,1901850,"Argynnis pandora","Animalia"
"426",7480,8108066,"Asplenium trichomanes L.","Asplenium trichomanes","SPECIES","ACCEPTED",99,"EXACT","Plantae","Asplenium trichomanes",6,8108066,"Asplenium trichomanes","Plantae"
"427",7512,7622059,"Pyronia tithonus (Linnaeus, 1771)","Pyronia tithonus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pyronia tithonus",1,7622059,"Pyronia tithonus","Animalia"
"428",7523,7569075,"Rosalia alpina (Linnaeus, 1758)","Rosalia alpina","SPECIES","ACCEPTED",99,"EXACT","Animalia","Rosalia alpina",1,7569075,"Rosalia alpina","Animalia"
"429",7575,7406504,"Ichthyaetus audouinii (Payraudeau, 1826)","Ichthyaetus audouinii","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ichthyaetus audouinii",1,7406504,"Ichthyaetus audouinii","Animalia"
"430",7706,6446462,"Solidago virgaurea L.","Solidago virgaurea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Solidago virgaurea",6,6446462,"Solidago virgaurea","Plantae"
"431",7730,2497295,"Asio flammeus (Pontoppidan, 1763)","Asio flammeus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Asio flammeus",1,2497295,"Asio flammeus","Animalia"
"432",7751,6096694,"Ephemera lineata Eaton, 1870","Ephemera lineata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ephemera lineata",1,6096694,"Ephemera lineata","Animalia"
"433",7754,6092830,"Spinus spinus (Linnaeus, 1758)","Spinus spinus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Spinus spinus",1,6092830,"Spinus spinus","Animalia"
"434",7796,5882965,"Satyrium w-album (Knoch, 1782)","Satyrium w-album","SPECIES","ACCEPTED",100,"EXACT","Animalia","Satyrium w-album",1,5882965,"Satyrium w-album","Animalia"
"435",7820,1925221,"Lysandra coridon (Poda, 1761)","Lysandra coridon","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lysandra coridon",1,1925221,"Lysandra coridon","Animalia"
"436",7824,5766549,"Xanthogramma citrofasciatum (De Geer, 1776)","Xanthogramma citrofasciatum","SPECIES","SYNONYM",100,"EXACT","Animalia","Philhelius citrofasciata",1,12008023,"Xanthogramma citrofasciatum","Animalia"
"437",7827,5758737,"Pentatoma rufipes (Linnaeus, 1758)","Pentatoma rufipes","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pentatoma rufipes",1,5758737,"Pentatoma rufipes","Animalia"
"438",7828,5758736,"Rhaphigaster nebulosa (Poda, 1761)","Rhaphigaster nebulosa","SPECIES","ACCEPTED",100,"EXACT","Animalia","Rhaphigaster nebulosa",1,5758736,"Rhaphigaster nebulosa","Animalia"
"439",7840,5748234,"Trichodes alvearius (Fabricius, 1792)","Trichodes alvearius","SPECIES","ACCEPTED",100,"EXACT","Animalia","Trichodes alvearius",1,5748234,"Trichodes alvearius","Animalia"
"440",7843,5744135,"Cantharis livida Linnaeus, 1758","Cantharis livida","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cantharis livida",1,5744135,"Cantharis livida","Animalia"
"441",7848,5739361,"Iduna pallida (Hemprich & Ehrenberg, 1833)","Iduna pallida","SPECIES","ACCEPTED",100,"EXACT","Animalia","Iduna pallida",1,5739361,"Iduna pallida","Animalia"
"442",7857,5706764,"Myodes glareolus (Schreber, 1780)","Myodes glareolus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Myodes glareolus",1,5706764,"Myodes glareolus","Animalia"
"443",7859,5706486,"Glis glis (Linnaeus, 1766)","Glis glis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Glis glis",1,5706486,"Glis glis","Animalia"
"444",7860,5333413,"Andromeda polifolia L.","Andromeda polifolia","SPECIES","ACCEPTED",100,"EXACT","Plantae","Andromeda polifolia",6,5333413,"Andromeda polifolia","Plantae"
"445",7865,5371699,"Hepatica nobilis Schreb.","Hepatica nobilis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Hepatica nobilis",6,5371699,"Hepatica nobilis","Plantae"
"446",7993,5394163,"Taraxacum officinale Weber ex F.H.Wigg.","Taraxacum officinale","SPECIES","ACCEPTED",99,"EXACT","Plantae","Taraxacum officinale",6,5394163,"Taraxacum officinale","Plantae"
"447",7994,5393080,"Arctium tomentosum Mill.","Arctium tomentosum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Arctium tomentosum",6,5393080,"Arctium tomentosum","Plantae"
"448",8001,5384604,"Stellaria media (L.) Vill.","Stellaria media","SPECIES","ACCEPTED",99,"EXACT","Plantae","Stellaria media",6,5384604,"Stellaria media","Plantae"
"449",8002,5376075,"Alliaria petiolata (M.Bieb.) Cavara & Grande","Alliaria petiolata","SPECIES","ACCEPTED",100,"EXACT","Plantae","Alliaria petiolata",6,5376075,"Alliaria petiolata","Plantae"
"450",8009,5369701,"Geum rivale L.","Geum rivale","SPECIES","ACCEPTED",99,"EXACT","Plantae","Geum rivale",6,5369701,"Geum rivale","Plantae"
"451",8012,5365576,"Potentilla erecta (L.) Raeusch.","Potentilla erecta","SPECIES","ACCEPTED",99,"EXACT","Plantae","Potentilla erecta",6,5365576,"Potentilla erecta","Plantae"
"452",8021,5357013,"Lotus corniculatus L.","Lotus corniculatus","SPECIES","ACCEPTED",100,"EXACT","Plantae","Lotus corniculatus",6,5357013,"Lotus corniculatus","Plantae"
"453",8025,5341297,"Prunella vulgaris L.","Prunella vulgaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Prunella vulgaris",6,5341297,"Prunella vulgaris","Plantae"
"454",8032,5334186,"Chelidonium majus L.","Chelidonium majus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Chelidonium majus",6,5334186,"Chelidonium majus","Plantae"
"455",8050,5284884,"Picea abies (L.) H.Karst.","Picea abies","SPECIES","ACCEPTED",99,"EXACT","Plantae","Picea abies",6,5284884,"Picea abies","Plantae"
"456",8051,5284517,"Taxus baccata L.","Taxus baccata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Taxus baccata",6,5284517,"Taxus baccata","Plantae"
"457",8068,5275316,"Thelypteris palustris Schott","Thelypteris palustris","SPECIES","ACCEPTED",100,"EXACT","Plantae","Thelypteris palustris",6,5275316,"Thelypteris palustris","Plantae"
"458",8136,5258678,"Aleuria aurantia (Pers.) Fuckel","Aleuria aurantia","SPECIES","ACCEPTED",100,"EXACT","Fungi","Aleuria aurantia",5,5258678,"Aleuria aurantia","Fungi"
"459",8288,5240325,"Amanita phalloides (Vaill. ex Fr.) Link","Amanita phalloides","SPECIES","ACCEPTED",99,"EXACT","Fungi","Amanita phalloides",5,5240325,"Amanita phalloides","Fungi"
"460",8335,5229055,"Psittacula eupatria (Linnaeus, 1766)","Psittacula eupatria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Psittacula eupatria",1,5229055,"Psittacula eupatria","Animalia"
"461",8360,5217160,"Bufo bufo (Linnaeus, 1758)","Bufo bufo","SPECIES","ACCEPTED",100,"EXACT","Animalia","Bufo bufo",1,5217160,"Bufo bufo","Animalia"
"462",8385,5147681,"Lycia hirtaria (Clerck, 1759)","Lycia hirtaria","SPECIES","ACCEPTED",100,"EXACT","Animalia","Lycia hirtaria",1,5147681,"Lycia hirtaria","Animalia"
"463",8389,7633472,"Hesperia comma Linnaeus, 1758","Hesperia comma","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hesperia comma",1,7633472,"Hesperia comma","Animalia"
"464",8399,5137612,"Colias croceus (Geoffroy, 1785)","Colias croceus","SPECIES","ACCEPTED",99,"EXACT","Animalia","Colias croceus",1,5137612,"Colias croceus","Animalia"
"465",8402,5135191,"Erebia aethiops Esper, 1777","Erebia aethiops","SPECIES","ACCEPTED",99,"EXACT","Animalia","Erebia aethiops",1,5135191,"Erebia aethiops","Animalia"
"466",8405,5131142,"Neptis sappho Pallas, 1771","Neptis sappho","SPECIES","ACCEPTED",100,"EXACT","Animalia","Neptis sappho",1,5131142,"Neptis sappho","Animalia"
"467",8406,5130587,"Nymphalis xanthomelas (Denis & Schiffermüller), 1775","Nymphalis xanthomelas","SPECIES","ACCEPTED",99,"EXACT","Animalia","Nymphalis xanthomelas",1,5130587,"Nymphalis xanthomelas","Animalia"
"468",8409,5129378,"Polygonia vaualbum (Denis & Schiffermüller), 1775","Polygonia vaualbum","SPECIES","ACCEPTED",98,"FUZZY","Animalia","Polygonia vaualbum",1,5129378,"Polygonia vau-album","Animalia"
"469",8413,5125689,"Endotricha flammealis (Denis & Schiffermüller), 1775","Endotricha flammealis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Endotricha flammealis",1,5125689,"Endotricha flammealis","Animalia"
"470",8417,5124143,"Sphinx ligustri Linnaeus, 1758","Sphinx ligustri","SPECIES","ACCEPTED",100,"EXACT","Animalia","Sphinx ligustri",1,5124143,"Sphinx ligustri","Animalia"
"471",8418,5124007,"Laothoe populi Linnaeus, 1758","Laothoe populi","SPECIES","ACCEPTED",100,"EXACT","Animalia","Laothoe populi",1,5124007,"Laothoe populi","Animalia"
"472",8427,5115818,"Arctia villica Linnaeus, 1758","Arctia villica","SPECIES","SYNONYM",100,"EXACT","Animalia","Epicallia villica",1,8148822,"Arctia villica","Animalia"
"473",8465,5076862,"Conops flavipes Linnaeus, 1758","Conops flavipes","SPECIES","ACCEPTED",99,"EXACT","Animalia","Conops flavipes",1,5076862,"Conops flavipes","Animalia"
"474",8466,5076797,"Conops quadrifasciatus De Geer, 1776","Conops quadrifasciatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Conops quadrifasciatus",1,5076797,"Conops quadrifasciatus","Animalia"
"475",8467,5076739,"Conops strigatus Wiedemann, 1824","Conops strigatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Conops strigatus",1,5076739,"Conops strigatus","Animalia"
"476",8471,5071352,"Helophilus pendulus (Linnaeus, 1758)","Helophilus pendulus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Helophilus pendulus",1,5071352,"Helophilus pendulus","Animalia"
"477",8472,5071172,"Leucozona lucorum (Linnaeus, 1758)","Leucozona lucorum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Leucozona lucorum",1,5071172,"Leucozona lucorum","Animalia"
"478",8474,5071001,"Criorhina asilica (Fallén, 1816)","Criorhina asilica","SPECIES","ACCEPTED",100,"EXACT","Animalia","Criorhina asilica",1,5071001,"Criorhina asilica","Animalia"
"479",8476,5068730,"Phaonia angelicae (Scopoli, 1763)","Phaonia angelicae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phaonia angelicae",1,5068730,"Phaonia angelicae","Animalia"
"480",8486,5051951,"Gomphus vulgatissimus (Linnaeus, 1758)","Gomphus vulgatissimus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Gomphus vulgatissimus",1,5051951,"Gomphus vulgatissimus","Animalia"
"481",8559,7805462,"Hylobius abietis (C.Linnaeus, 1758)","Hylobius abietis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Hylobius abietis",1,7805462,"Hylobius (Callirus) abietis","Animalia"
"482",8574,4996726,"Odonteus armiger (Scopoli, 1772)","Odonteus armiger","SPECIES","ACCEPTED",100,"EXACT","Animalia","Odonteus armiger",1,4996726,"Odonteus armiger","Animalia"
"483",8684,4535632,"Lasiommata megera (Linnaeus, 1767)","Lasiommata megera","SPECIES","DOUBTFUL",99,"EXACT","Animalia","Lasiommata megera",1,4535632,"Lasiommata megera","Animalia"
"484",8685,4535447,"Argynnis aglaja (Linnaeus, 1758)","Argynnis aglaja","SPECIES","SYNONYM",100,"EXACT","Animalia","Speyeria aglaja",1,6221746,"Argynnis aglaja","Animalia"
"485",8686,7931431,"Argynnis adippe Schiffermuller, 1775","Argynnis adippe","SPECIES","SYNONYM",99,"EXACT","Animalia","Fabriciana adippe",1,7809779,"Argynnis adippe","Animalia"
"486",8687,4534909,"Notodonta ziczac (Linnaeus, 1758)","Notodonta ziczac","SPECIES","ACCEPTED",100,"EXACT","Animalia","Notodonta ziczac",1,4534909,"Notodonta ziczac","Animalia"
"487",8714,4516845,"Xylota jakutorum Bagatshanova, 1980","Xylota jakutorum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Xylota jakutorum",1,4516845,"Xylota jakutorum","Animalia"
"488",8783,4490913,"Athalia rosae (Linnaeus, 1758)","Athalia rosae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Athalia rosae",1,4490913,"Athalia rosae","Animalia"
"489",8815,4486826,"Pyrrhocoris apterus (Linnaeus, 1758)","Pyrrhocoris apterus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pyrrhocoris apterus",1,4486826,"Pyrrhocoris apterus","Animalia"
"490",8816,4486328,"Spilostethus saxatilis (Scopoli, 1763)","Spilostethus saxatilis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Spilostethus saxatilis",1,4486328,"Spilostethus saxatilis","Animalia"
"491",8817,4486243,"Oxycarenus lavaterae (Fabricius, 1787)","Oxycarenus lavaterae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Oxycarenus lavaterae",1,4486243,"Oxycarenus lavaterae","Animalia"
"492",8819,4485952,"Eysarcoris venustissimus (Schrank, 1776)","Eysarcoris venustissimus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Eysarcoris venustissimus",1,4485952,"Eysarcoris venustissimus","Animalia"
"493",8821,4485824,"Dolycoris baccarum (Linnaeus, 1758)","Dolycoris baccarum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Dolycoris baccarum",1,4485824,"Dolycoris baccarum","Animalia"
"494",8822,4485800,"Carpocoris fuscispinus (Boheman, 1850)","Carpocoris fuscispinus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Carpocoris fuscispinus",1,4485800,"Carpocoris fuscispinus","Animalia"
"495",8823,4485798,"Carpocoris purpureipennis (DeGeer, 1773)","Carpocoris purpureipennis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Carpocoris purpureipennis",1,4485798,"Carpocoris purpureipennis","Animalia"
"496",8824,4485722,"Ancyrosoma leucogrammes (Gmelin, 1790)","Ancyrosoma leucogrammes","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ancyrosoma leucogrammes",1,4485722,"Ancyrosoma leucogrammes","Animalia"
"497",8841,4460251,"Chrysolina polita (Linnaeus, 1758)","Chrysolina polita","SPECIES","SYNONYM",100,"EXACT","Animalia","Chrysomela polita",1,4460252,"Chrysolina polita","Animalia"
"498",8845,4459758,"Plagiosterna aenea (Linnaeus, 1758)","Plagiosterna aenea","SPECIES","ACCEPTED",100,"EXACT","Animalia","Plagiosterna aenea",1,4459758,"Plagiosterna aenea","Animalia"
"499",8846,4459731,"Chrysomela vigintipunctata Scopoli, 1763","Chrysomela vigintipunctata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chrysomela vigintipunctata",1,4459731,"Chrysomela vigintipunctata","Animalia"
"500",8848,4459546,"Chlorophorus varius (Müller, 1766)","Chlorophorus varius","SPECIES","ACCEPTED",99,"EXACT","Animalia","Chlorophorus varius",1,4459546,"Chlorophorus varius","Animalia"
"501",8877,4449375,"Malachius bipustulatus (Linnaeus, 1758)","Malachius bipustulatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Malachius bipustulatus",1,4449375,"Malachius bipustulatus","Animalia"
"502",8901,4428942,"Agrypnus murinus (Linnaeus, 1758)","Agrypnus murinus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Agrypnus murinus",1,4428942,"Agrypnus murinus","Animalia"
"503",8907,4425804,"Phyllopertha horticola (Linnaeus, 1758)","Phyllopertha horticola","SPECIES","ACCEPTED",100,"EXACT","Animalia","Phyllopertha horticola",1,4425804,"Phyllopertha horticola","Animalia"
"504",8917,4409131,"Castor fiber Linnaeus, 1758","Castor fiber","SPECIES","ACCEPTED",100,"EXACT","Animalia","Castor fiber",1,4409131,"Castor fiber","Animalia"
